HUMAN_DRD4|P21917|D(4)	XP_012562943.1	23.433	367	242	12	51	408	33	369	1.04e-27	113	XP_012562943.1 alpha-1A adrenergic receptor [Hydra vulgaris]
HUMAN_DRD4|P21917|D(4)	XP_047145375.1	21.925	374	278	8	51	418	33	398	2.67e-24	103	XP_047145375.1 alpha-1A adrenergic receptor [Hydra vulgaris]
HUMAN_DRD4|P21917|D(4)	XP_012554039.1	23.333	390	236	14	39	408	18	364	9.02e-24	102	XP_012554039.1 tyramine receptor Ser-2 [Hydra vulgaris]
HUMAN_DRD5|P21918|D(1B)	XP_047143665.1	26.629	353	205	13	49	376	53	376	2.88e-28	116	XP_047143665.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
HUMAN_DRD5|P21918|D(1B)	XP_047143664.1	26.629	353	205	13	49	376	53	376	2.88e-28	116	XP_047143664.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
HUMAN_DRD5|P21918|D(1B)	XP_047143663.1	26.629	353	205	13	49	376	53	376	2.88e-28	116	XP_047143663.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
HUMAN_DRD5|P21918|D(1B)	XP_047143662.1	26.629	353	205	13	49	376	53	376	2.88e-28	116	XP_047143662.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
HUMAN_DRD5|P21918|D(1B)	XP_047143661.1	26.629	353	205	13	49	376	53	376	2.88e-28	116	XP_047143661.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
DMEL_DOP1R1|P41596|Dopamine	XP_012562393.2	25.155	322	198	7	152	468	39	322	6.66e-30	120	XP_012562393.2 octopamine receptor beta-2R [Hydra vulgaris]
DMEL_DOP1R1|P41596|Dopamine	XP_012561731.1	26.488	336	222	7	144	464	28	353	3.55e-28	115	XP_012561731.1 muscarinic acetylcholine receptor M3-like [Hydra vulgaris]
DMEL_DOP1R1|P41596|Dopamine	XP_012562068.2	26.121	379	246	13	102	461	8	371	9.87e-28	114	XP_012562068.2 muscarinic acetylcholine receptor M1-like [Hydra vulgaris]
DMEL_DOP1R1|P41596|Dopamine	XP_047143665.1	26.205	332	225	10	144	461	48	373	1.47e-27	114	XP_047143665.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
DMEL_DOP1R1|P41596|Dopamine	XP_047143664.1	26.205	332	225	10	144	461	48	373	1.47e-27	114	XP_047143664.1 muscarinic acetylcholine receptor M1 [Hydra vulgaris]
DMEL_DOP2R|Q8IS44|Dopamine	XP_047135150.1	32.759	290	162	11	358	627	61	337	1.40e-27	117	XP_047135150.1 dopamine D2-like receptor [Hydra vulgaris]
DMEL_DOP2R|Q8IS44|Dopamine	XP_047135149.1	32.759	290	162	11	358	627	61	337	1.40e-27	117	XP_047135149.1 dopamine D2-like receptor [Hydra vulgaris]
DMEL_DOP2R|Q8IS44|Dopamine	XP_012561685.2	28.390	236	156	6	392	614	42	277	4.44e-25	108	XP_012561685.2 muscarinic acetylcholine receptor M3 [Hydra vulgaris]
DMEL_DOP2R|Q8IS44|Dopamine	XP_047133529.1	32.222	180	115	2	402	574	23	202	7.91e-25	106	XP_047133529.1 muscarinic acetylcholine receptor M4-like [Hydra vulgaris]
DMEL_DOP2R|Q8IS44|Dopamine	XP_012561731.1	29.208	202	128	5	392	582	42	239	3.66e-23	102	XP_012561731.1 muscarinic acetylcholine receptor M3-like [Hydra vulgaris]
