Hvul_XP_047143664.1|Hvul|	HUMAN_HTR2A|P28223|5-hydroxytryptamine	27.003	337	222	9	52	380	82	402	1.36e-34	124	HUMAN_HTR2A|P28223|5-hydroxytryptamine receptor 2A OS=Homo sapiens OX=9606 GN=HTR2A PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD1|P21728|D(1A)	25.538	325	215	9	61	375	40	347	4.36e-33	120	HUMAN_DRD1|P21728|D(1A) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD1 PE=1 SV=1
Hvul_XP_047143664.1|Hvul|	DMEL_DOP1R1|P41596|Dopamine	24.665	373	261	9	8	373	102	461	5.80e-33	120	DMEL_DOP1R1|P41596|Dopamine receptor 1 OS=Drosophila melanogaster OX=7227 GN=Dop1R1 PE=2 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR7|P34969|5-hydroxytryptamine	25.373	335	205	9	60	377	97	403	7.71e-33	119	HUMAN_HTR7|P34969|5-hydroxytryptamine receptor 7 OS=Homo sapiens OX=9606 GN=HTR7 PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR2B|P41595|5-hydroxytryptamine	26.344	372	229	11	56	406	66	413	8.59e-32	117	HUMAN_HTR2B|P41595|5-hydroxytryptamine receptor 2B OS=Homo sapiens OX=9606 GN=HTR2B PE=1 SV=1
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRB1|P08588|Beta-1	26.506	332	232	5	52	375	66	393	1.83e-31	115	HUMAN_ADRB1|P08588|Beta-1 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB1 PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD5|P21918|D(1B)	26.377	345	200	13	61	376	57	376	1.09e-30	113	HUMAN_DRD5|P21918|D(1B) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD5 PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRB2|P07550|Beta-2	25.070	359	238	9	48	402	33	364	1.26e-30	112	HUMAN_ADRB2|P07550|Beta-2 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB2 PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	DMEL_OCTB2R|Q4LBB9|Octopamine	26.126	333	235	6	56	384	165	490	4.79e-28	106	DMEL_OCTB2R|Q4LBB9|Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR1A|P08908|5-hydroxytryptamine	22.917	384	224	10	58	380	50	422	2.22e-27	103	HUMAN_HTR1A|P08908|5-hydroxytryptamine receptor 1A OS=Homo sapiens OX=9606 GN=HTR1A PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRA1A|P35348|Alpha-1A	21.788	358	251	6	28	376	11	348	8.62e-26	99.4	HUMAN_ADRA1A|P35348|Alpha-1A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA1A PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR6|P50406|5-hydroxytryptamine	24.611	321	220	7	57	376	39	338	1.06e-25	99.0	HUMAN_HTR6|P50406|5-hydroxytryptamine receptor 6 OS=Homo sapiens OX=9606 GN=HTR6 PE=1 SV=1
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD3|P35462|D(3)	22.764	369	217	12	61	375	46	400	5.19e-25	96.3	HUMAN_DRD3|P35462|D(3) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD3 PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR4|Q13639|5-hydroxytryptamine	23.580	352	233	9	34	376	6	330	4.86e-24	93.6	HUMAN_HTR4|Q13639|5-hydroxytryptamine receptor 4 OS=Homo sapiens OX=9606 GN=HTR4 PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_HTR1B|P28222|5-hydroxytryptamine	23.907	343	225	9	52	373	57	384	6.34e-24	93.2	HUMAN_HTR1B|P28222|5-hydroxytryptamine receptor 1B OS=Homo sapiens OX=9606 GN=HTR1B PE=1 SV=1
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	28.866	194	128	3	52	243	56	241	1.83e-23	92.4	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	33.333	87	56	2	294	380	378	462	1.39e-07	43.5	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143664.1|Hvul|	HUMAN_ADRB3|P13945|Beta-3	23.750	320	222	9	58	369	51	356	4.66e-22	87.8	HUMAN_ADRB3|P13945|Beta-3 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB3 PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	DMEL_DOP2R|Q8IS44|Dopamine	24.468	188	130	3	56	243	387	562	2.46e-19	80.5	DMEL_DOP2R|Q8IS44|Dopamine D2-like receptor OS=Drosophila melanogaster OX=7227 GN=Dop2R PE=2 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD2|P14416|D(2)	22.396	192	133	4	53	243	43	219	1.09e-15	68.6	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD2|P14416|D(2)	33.000	100	64	2	277	375	346	443	6.61e-10	50.8	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD4|P21917|D(4)	20.419	191	139	4	48	237	38	216	2.91e-12	58.2	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143664.1|Hvul|	HUMAN_DRD4|P21917|D(4)	28.947	76	53	1	299	373	340	415	1.18e-06	40.4	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR2A|P28223|5-hydroxytryptamine	27.003	337	222	9	52	380	82	402	1.36e-34	124	HUMAN_HTR2A|P28223|5-hydroxytryptamine receptor 2A OS=Homo sapiens OX=9606 GN=HTR2A PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD1|P21728|D(1A)	25.538	325	215	9	61	375	40	347	4.36e-33	120	HUMAN_DRD1|P21728|D(1A) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD1 PE=1 SV=1
Hvul_XP_047143663.1|Hvul|	DMEL_DOP1R1|P41596|Dopamine	24.665	373	261	9	8	373	102	461	5.80e-33	120	DMEL_DOP1R1|P41596|Dopamine receptor 1 OS=Drosophila melanogaster OX=7227 GN=Dop1R1 PE=2 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR7|P34969|5-hydroxytryptamine	25.373	335	205	9	60	377	97	403	7.71e-33	119	HUMAN_HTR7|P34969|5-hydroxytryptamine receptor 7 OS=Homo sapiens OX=9606 GN=HTR7 PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR2B|P41595|5-hydroxytryptamine	26.344	372	229	11	56	406	66	413	8.59e-32	117	HUMAN_HTR2B|P41595|5-hydroxytryptamine receptor 2B OS=Homo sapiens OX=9606 GN=HTR2B PE=1 SV=1
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRB1|P08588|Beta-1	26.506	332	232	5	52	375	66	393	1.83e-31	115	HUMAN_ADRB1|P08588|Beta-1 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB1 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD5|P21918|D(1B)	26.377	345	200	13	61	376	57	376	1.09e-30	113	HUMAN_DRD5|P21918|D(1B) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD5 PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRB2|P07550|Beta-2	25.070	359	238	9	48	402	33	364	1.26e-30	112	HUMAN_ADRB2|P07550|Beta-2 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB2 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	DMEL_OCTB2R|Q4LBB9|Octopamine	26.126	333	235	6	56	384	165	490	4.79e-28	106	DMEL_OCTB2R|Q4LBB9|Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR1A|P08908|5-hydroxytryptamine	22.917	384	224	10	58	380	50	422	2.22e-27	103	HUMAN_HTR1A|P08908|5-hydroxytryptamine receptor 1A OS=Homo sapiens OX=9606 GN=HTR1A PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRA1A|P35348|Alpha-1A	21.788	358	251	6	28	376	11	348	8.62e-26	99.4	HUMAN_ADRA1A|P35348|Alpha-1A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA1A PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR6|P50406|5-hydroxytryptamine	24.611	321	220	7	57	376	39	338	1.06e-25	99.0	HUMAN_HTR6|P50406|5-hydroxytryptamine receptor 6 OS=Homo sapiens OX=9606 GN=HTR6 PE=1 SV=1
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD3|P35462|D(3)	22.764	369	217	12	61	375	46	400	5.19e-25	96.3	HUMAN_DRD3|P35462|D(3) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD3 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR4|Q13639|5-hydroxytryptamine	23.580	352	233	9	34	376	6	330	4.86e-24	93.6	HUMAN_HTR4|Q13639|5-hydroxytryptamine receptor 4 OS=Homo sapiens OX=9606 GN=HTR4 PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_HTR1B|P28222|5-hydroxytryptamine	23.907	343	225	9	52	373	57	384	6.34e-24	93.2	HUMAN_HTR1B|P28222|5-hydroxytryptamine receptor 1B OS=Homo sapiens OX=9606 GN=HTR1B PE=1 SV=1
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	28.866	194	128	3	52	243	56	241	1.83e-23	92.4	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	33.333	87	56	2	294	380	378	462	1.39e-07	43.5	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143663.1|Hvul|	HUMAN_ADRB3|P13945|Beta-3	23.750	320	222	9	58	369	51	356	4.66e-22	87.8	HUMAN_ADRB3|P13945|Beta-3 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB3 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	DMEL_DOP2R|Q8IS44|Dopamine	24.468	188	130	3	56	243	387	562	2.46e-19	80.5	DMEL_DOP2R|Q8IS44|Dopamine D2-like receptor OS=Drosophila melanogaster OX=7227 GN=Dop2R PE=2 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD2|P14416|D(2)	22.396	192	133	4	53	243	43	219	1.09e-15	68.6	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD2|P14416|D(2)	33.000	100	64	2	277	375	346	443	6.61e-10	50.8	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD4|P21917|D(4)	20.419	191	139	4	48	237	38	216	2.91e-12	58.2	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143663.1|Hvul|	HUMAN_DRD4|P21917|D(4)	28.947	76	53	1	299	373	340	415	1.18e-06	40.4	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR2A|P28223|5-hydroxytryptamine	27.003	337	222	9	52	380	82	402	1.36e-34	124	HUMAN_HTR2A|P28223|5-hydroxytryptamine receptor 2A OS=Homo sapiens OX=9606 GN=HTR2A PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD1|P21728|D(1A)	25.538	325	215	9	61	375	40	347	4.36e-33	120	HUMAN_DRD1|P21728|D(1A) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD1 PE=1 SV=1
Hvul_XP_047143662.1|Hvul|	DMEL_DOP1R1|P41596|Dopamine	24.665	373	261	9	8	373	102	461	5.80e-33	120	DMEL_DOP1R1|P41596|Dopamine receptor 1 OS=Drosophila melanogaster OX=7227 GN=Dop1R1 PE=2 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR7|P34969|5-hydroxytryptamine	25.373	335	205	9	60	377	97	403	7.71e-33	119	HUMAN_HTR7|P34969|5-hydroxytryptamine receptor 7 OS=Homo sapiens OX=9606 GN=HTR7 PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR2B|P41595|5-hydroxytryptamine	26.344	372	229	11	56	406	66	413	8.59e-32	117	HUMAN_HTR2B|P41595|5-hydroxytryptamine receptor 2B OS=Homo sapiens OX=9606 GN=HTR2B PE=1 SV=1
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRB1|P08588|Beta-1	26.506	332	232	5	52	375	66	393	1.83e-31	115	HUMAN_ADRB1|P08588|Beta-1 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB1 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD5|P21918|D(1B)	26.377	345	200	13	61	376	57	376	1.09e-30	113	HUMAN_DRD5|P21918|D(1B) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD5 PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRB2|P07550|Beta-2	25.070	359	238	9	48	402	33	364	1.26e-30	112	HUMAN_ADRB2|P07550|Beta-2 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB2 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	DMEL_OCTB2R|Q4LBB9|Octopamine	26.126	333	235	6	56	384	165	490	4.79e-28	106	DMEL_OCTB2R|Q4LBB9|Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR1A|P08908|5-hydroxytryptamine	22.917	384	224	10	58	380	50	422	2.22e-27	103	HUMAN_HTR1A|P08908|5-hydroxytryptamine receptor 1A OS=Homo sapiens OX=9606 GN=HTR1A PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRA1A|P35348|Alpha-1A	21.788	358	251	6	28	376	11	348	8.62e-26	99.4	HUMAN_ADRA1A|P35348|Alpha-1A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA1A PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR6|P50406|5-hydroxytryptamine	24.611	321	220	7	57	376	39	338	1.06e-25	99.0	HUMAN_HTR6|P50406|5-hydroxytryptamine receptor 6 OS=Homo sapiens OX=9606 GN=HTR6 PE=1 SV=1
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD3|P35462|D(3)	22.764	369	217	12	61	375	46	400	5.19e-25	96.3	HUMAN_DRD3|P35462|D(3) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD3 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR4|Q13639|5-hydroxytryptamine	23.580	352	233	9	34	376	6	330	4.86e-24	93.6	HUMAN_HTR4|Q13639|5-hydroxytryptamine receptor 4 OS=Homo sapiens OX=9606 GN=HTR4 PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_HTR1B|P28222|5-hydroxytryptamine	23.907	343	225	9	52	373	57	384	6.34e-24	93.2	HUMAN_HTR1B|P28222|5-hydroxytryptamine receptor 1B OS=Homo sapiens OX=9606 GN=HTR1B PE=1 SV=1
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	28.866	194	128	3	52	243	56	241	1.83e-23	92.4	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRA2A|P08913|Alpha-2A	33.333	87	56	2	294	380	378	462	1.39e-07	43.5	HUMAN_ADRA2A|P08913|Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
Hvul_XP_047143662.1|Hvul|	HUMAN_ADRB3|P13945|Beta-3	23.750	320	222	9	58	369	51	356	4.66e-22	87.8	HUMAN_ADRB3|P13945|Beta-3 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB3 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	DMEL_DOP2R|Q8IS44|Dopamine	24.468	188	130	3	56	243	387	562	2.46e-19	80.5	DMEL_DOP2R|Q8IS44|Dopamine D2-like receptor OS=Drosophila melanogaster OX=7227 GN=Dop2R PE=2 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD2|P14416|D(2)	22.396	192	133	4	53	243	43	219	1.09e-15	68.6	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD2|P14416|D(2)	33.000	100	64	2	277	375	346	443	6.61e-10	50.8	HUMAN_DRD2|P14416|D(2) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD2 PE=1 SV=2
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD4|P21917|D(4)	20.419	191	139	4	48	237	38	216	2.91e-12	58.2	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143662.1|Hvul|	HUMAN_DRD4|P21917|D(4)	28.947	76	53	1	299	373	340	415	1.18e-06	40.4	HUMAN_DRD4|P21917|D(4) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD4 PE=1 SV=3
Hvul_XP_047143661.1|Hvul|	HUMAN_HTR2A|P28223|5-hydroxytryptamine	27.003	337	222	9	52	380	82	402	1.36e-34	124	HUMAN_HTR2A|P28223|5-hydroxytryptamine receptor 2A OS=Homo sapiens OX=9606 GN=HTR2A PE=1 SV=2
Hvul_XP_047143661.1|Hvul|	HUMAN_DRD1|P21728|D(1A)	25.538	325	215	9	61	375	40	347	4.36e-33	120	HUMAN_DRD1|P21728|D(1A) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD1 PE=1 SV=1
Hvul_XP_047143661.1|Hvul|	DMEL_DOP1R1|P41596|Dopamine	24.665	373	261	9	8	373	102	461	5.80e-33	120	DMEL_DOP1R1|P41596|Dopamine receptor 1 OS=Drosophila melanogaster OX=7227 GN=Dop1R1 PE=2 SV=2
Hvul_XP_047143661.1|Hvul|	HUMAN_HTR7|P34969|5-hydroxytryptamine	25.373	335	205	9	60	377	97	403	7.71e-33	119	HUMAN_HTR7|P34969|5-hydroxytryptamine receptor 7 OS=Homo sapiens OX=9606 GN=HTR7 PE=1 SV=2
Hvul_XP_047143661.1|Hvul|	HUMAN_HTR2B|P41595|5-hydroxytryptamine	26.344	372	229	11	56	406	66	413	8.59e-32	117	HUMAN_HTR2B|P41595|5-hydroxytryptamine receptor 2B OS=Homo sapiens OX=9606 GN=HTR2B PE=1 SV=1
Hvul_XP_047143661.1|Hvul|	HUMAN_ADRB1|P08588|Beta-1	26.506	332	232	5	52	375	66	393	1.83e-31	115	HUMAN_ADRB1|P08588|Beta-1 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB1 PE=1 SV=3
Hvul_XP_047143661.1|Hvul|	HUMAN_DRD5|P21918|D(1B)	26.377	345	200	13	61	376	57	376	1.09e-30	113	HUMAN_DRD5|P21918|D(1B) dopamine receptor OS=Homo sapiens OX=9606 GN=DRD5 PE=1 SV=2
Hvul_XP_047143661.1|Hvul|	HUMAN_ADRB2|P07550|Beta-2	25.070	359	238	9	48	402	33	364	1.26e-30	112	HUMAN_ADRB2|P07550|Beta-2 adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRB2 PE=1 SV=3
Hvul_XP_047143661.1|Hvul|	DMEL_OCTB2R|Q4LBB9|Octopamine	26.126	333	235	6	56	384	165	490	4.79e-28	106	DMEL_OCTB2R|Q4LBB9|Octopamine receptor beta-2R OS=Drosophila melanogaster OX=7227 GN=Octbeta2R PE=2 SV=2
Hvul_XP_047143661.1|Hvul|	HUMAN_HTR1A|P08908|5-hydroxytryptamine	22.917	384	224	10	58	380	50	422	2.22e-27	103	HUMAN_HTR1A|P08908|5-hydroxytryptamine receptor 1A OS=Homo sapiens OX=9606 GN=HTR1A PE=1 SV=3
